-624.4654,-833.41565,596.2058
-628.71014,-839.0807,583.6672
-638.2613,-851.82776,554.0866
-645.055,-846.69476,554.0866
-697.42633,-850.13464,480.4868
-699.84186,-853.0791,471.6753
-703.381,-857.3931,458.40164
-594.3655,-834.2347,625.1258
-604.3325,-827.04297,625.1258
-608.71436,-833.0396,612.7902
-613.0086,-838.91644,600.36633
-599.50903,-848.616,600.36633
-592.70154,-853.3846,600.36633
-578.9731,-862.7575,600.36633
-561.60455,-874.1628,600.36633
-566.72424,-882.1318,583.6672
-571.6988,-889.8749,566.81854
-574.1312,-893.6611,558.3396
-588.3546,-884.3617,558.3396
-602.4275,-874.83594,558.3396
-616.3462,-865.08624,558.3396
-620.1893,-870.4802,545.55426
-625.1743,-877.4771,528.3853
-635.65796,-869.9126,528.3853
-646.0502,-862.22284,528.3853
-642.20197,-857.087,541.27496
-631.8717,-864.73096,541.27496
-622.68414,-852.1576,571.0445
-598.58453,-869.2552,571.0445
-541.76886,-905.75635,571.0445
-535.79877,-895.7752,592.0357
-529.6144,-885.4359,612.7902
-558.37006,-933.51105,506.73453
-539.5908,-944.49023,506.73453
-554.63184,-935.7369,506.73453
-560.6721,-945.92773,480.4868
-566.3895,-955.5737,453.96234
-572.64734,-966.1315,422.6878
-569.12616,-960.19073,440.6011
-553.692,-969.1728,440.6011
-542.02325,-975.74664,440.6011
-536.73303,-966.2233,467.25818
-567.36993,-948.55743,467.25818
-593.7018,-932.30255,467.25818
-608.54095,-922.6851,467.25818
-619.5683,-915.3169,467.25818
-630.5065,-907.81696,467.25818
-635.7105,-915.3098,445.06198
-640.6603,-922.43665,422.6878
-643.5074,-926.53595,409.18158
-628.6021,-936.7123,409.18158
-625.821,-932.568,422.6878
-622.94977,-928.2895,436.13318
-592.93286,-947.74384,436.13318
-604.262,-940.5611,436.13318
-592.256,-921.8731,489.26752
-586.8492,-913.4572,511.08115
-572.16046,-922.7288,511.08115
-576.2084,-912.87054,524.07184
-554.1372,-926.4344,524.07184
-559.33167,-918.362,532.6904
-584.8214,-902.344,532.6904
-588.42584,-899.9977,532.6904
-602.74884,-890.46875,532.6904
-608.5995,-899.1122,511.08115
-616.3809,-910.60803,480.4868
-645.19775,-890.42255,480.4868
-662.8747,-877.3423,480.4868
-667.4238,-883.3632,462.83362
-671.802,-889.1579,445.06198
-674.9729,-893.35474,431.65826
-679.0495,-898.7503,413.6903
-682.9523,-903.9158,395.61642
-668.4039,-914.72614,395.61642
-664.5842,-909.49884,413.6903
-661.6078,-905.42554,427.17648
-668.8294,-900.1041,427.17648
-666.76996,-897.3325,436.13318
-655.955,-905.2684,436.13318
-657.9811,-908.0645,427.17648
-661.6078,-905.42554,427.17648
-668.8294,-900.1041,427.17648
-665.72424,-895.9252,440.6011
-661.4349,-890.1526,458.40164
-647.10944,-900.62036,458.40164
-641.9797,-908.734,449.51578
-646.047,-914.49133,431.65826
-648.98895,-918.6557,418.1924
-651.83746,-922.6879,404.6663
-695.35565,-890.35144,404.6663
-698.29425,-894.1141,391.082
-701.13226,-897.748,377.4413
-703.86945,-901.2527,363.7463
-706.5052,-904.6276,349.99896
-708.20593,-906.80524,340.8059
-528.6908,-1027.8976,322.35504
-516.31915,-1034.1672,322.35504
-525.72876,-1032.2688,313.09833
-513.3049,-1038.5026,313.09833
-522.15546,-1035.4731,308.46243
-471.36835,-1058.1973,313.09833
-477.3526,-1071.6316,252.46812
-391.81992,-1083.2571,336.2012
-414.35565,-1077.681,326.97568
-381.07538,-1123.2883,181.67274
-441.58777,-1095.8398,210.08368
-543.7985,-1057.2704,162.67299
-552.2622,-1063.2487,67.147255
-567.3415,-1040.852,186.4156
-563.52356,-1043.7606,181.67274
-570.7628,-1037.2349,195.8923
-590.0918,-1032.8862,157.91637
-593.8981,-1029.9624,162.67299
-629.5006,-1006.1938,176.92699
-654.9387,-993.0346,157.91637
-647.6405,-999.2701,148.39558
-601.25476,-952.5508,413.6903
-603.0019,-955.3187,404.6663
-603.86096,-956.67975,400.14456
-622.87115,-944.41296,400.14456
-637.9003,-934.3273,400.14456
-649.06525,-926.60596,400.14456
-650.88086,-929.19794,391.082
-661.9833,-921.3212,391.082
-672.9904,-913.31195,391.082
-675.72565,-917.02386,377.4413
-683.0396,-911.5892,377.4413
-693.92847,-903.3279,377.4413
-696.63745,-906.8544,363.7463
-699.24615,-910.25024,349.99896
-701.7542,-913.5151,336.2012
-690.74255,-921.86957,336.2012
-689.1078,-919.68787,345.40518
-688.27386,-918.5749,349.99896
-687.42896,-917.44727,354.5871
-685.7061,-915.14795,363.7463
-661.83923,-928.93896,372.88226
-650.64545,-936.8135,372.88226
-648.9231,-934.3336,381.99435
-637.66547,-942.0527,381.99435
-635.9321,-939.49194,391.082
-624.6135,-947.0548,391.082
-621.0889,-941.7107,409.18158
-618.34106,-937.5443,422.6878
-615.5042,-933.243,436.13318
-612.5787,-928.80725,449.51578
-588.1886,-940.1606,458.40164
-592.003,-946.2575,440.6011
-602.533,-963.0887,386.54126
-604.9496,-966.95135,372.88226
-608.0361,-971.8848,354.5871
-610.2489,-975.4218,340.8059
-612.37384,-978.8183,326.97568
-624.07446,-971.4,326.97568
-631.825,-966.3768,326.97568
-643.37494,-958.7261,326.97568
-654.8323,-950.93726,326.97568
-666.19525,-943.0116,326.97568
-673.7174,-937.6523,326.97568
-672.16956,-935.4981,336.2012
-669.7673,-932.1547,349.99896
-668.11224,-929.85126,359.16962
-660.65265,-935.16595,359.16962
-649.3842,-943.0257,359.16962
-641.8199,-948.1902,359.16962
-634.2144,-953.29395,359.16962
-634.2144,-953.29395,359.16962
-626.5684,-958.33673,359.16962
-603.3918,-973.0959,359.16962
