-852.5016,-188.67099,823.19147
-605.0278,413.88382,950.0745
-750.20526,504.4343,789.1376
-747.58,502.6691,792.7471
-772.6388,493.0159,774.57385
-791.42706,474.3636,767.21735
-799.07404,415.97208,792.7471
-778.02356,393.2215,824.65515
-810.8922,362.09338,807.05774
-763.7977,270.16293,885.22595
-767.1239,281.74048,878.71686
-770.2323,293.41782,872.1514
-776.7273,295.89203,865.5303
-778.2993,310.8385,858.8537
-785.80475,328.50827,845.3362
-795.1064,332.39688,835.0558
-760.50116,279.30817,885.22595
-754.7637,294.4602,885.22595
-751.17615,303.4953,885.22595
-748.72437,309.4945,885.22595
-755.24457,312.1897,878.71686
-752.7231,318.22116,878.71686
-760.2992,335.86084,865.5303
-756.21454,344.95938,865.5303
-753.43085,350.99756,865.5303
-749.1651,360.01257,865.5303
-755.38165,362.99997,858.8537
-764.6156,367.43738,848.73596
-761.65186,373.54202,848.73596
-758.63947,379.62277,848.73596
-754.0298,388.69824,848.73596
-749.3116,397.71774,848.73596
-755.28455,400.88806,841.9228
-758.4672,394.8335,841.9228
-761.6014,388.75363,841.9228
-767.7232,376.51962,841.9228
-767.57556,391.8031,835.0558
-762.8191,400.9849,835.0558
-759.5871,407.0741,835.0558
-754.64795,416.15897,835.0558
-747.8937,428.17868,835.0558
-753.66675,431.48386,828.1353
-746.66736,443.48593,828.1353
-762.1445,416.32632,828.1353
-767.0851,407.15152,828.1353
-772.9119,410.2443,821.16187
-767.93384,419.4888,821.16187
-762.8452,428.67294,821.16187
-757.6467,437.79535,821.16187
-754.12036,443.842,821.16187
-748.7405,452.85858,821.16187
-758.26154,430.09674,824.65515
-759.97577,427.0605,824.65515
-761.6778,424.0174,824.65515
-758.78973,422.40967,828.1353
-788.4074,322.21185,845.3362
-858.52185,239.43497,803.4993
-953.57043,652.31287,324.33182
-945.6748,663.70764,324.33182
-940.3353,671.25116,324.33182
-950.9538,656.12164,324.33182
-948.7879,654.62726,333.5634
-943.521,662.196,333.5634
-938.19366,669.72235,333.5634
-946.87244,647.73096,351.9619
-952.02356,640.1359,351.9619
-949.6567,638.54443,361.12766
-939.6291,642.77594,379.38928
-924.8842,671.4545,365.70193
-922.48737,669.7144,374.8328
-914.9431,664.2374,402.07922
-910.9731,661.3552,415.61655
-908.2535,659.38086,424.60834
-904.0653,656.3403,438.0449
-902.64026,655.3057,442.5098
-899.7469,653.20514,451.41837
-896.79596,651.0628,460.298
-893.7876,648.8788,469.14822
