734.52856,-11.7531805,948.85706
683.8654,-24.631155,985.7593
676.314,-10.82427,991.2024
656.35767,-10.504872,1004.5319
640.03406,-17.927279,1014.90643
615.5027,-17.24016,1029.9802
599.1807,-2.3993146,1039.7003
598.70636,23.959011,1039.7003
591.80676,61.77054,1042.0889
609.66296,48.876427,1032.435
593.1188,47.550087,1042.0889
593.97296,78.863556,1039.7003
602.1994,79.9558,1034.8733
600.843,89.5808,1034.8733
598.9313,101.579506,1034.8733
588.6275,111.98658,1039.7003
600.84186,114.31036,1032.435
591.5321,95.46249,1039.7003
635.3602,33.06675,1017.4596
643.92236,23.188927,1012.33704
633.2907,60.982876,1017.4596
639.0685,82.25094,1012.33704
627.8967,73.16459,1019.9964
712.8615,177.47896,948.85706
702.5719,186.90445,954.70386
696.62555,179.3674,960.4896
683.24615,184.69292,969.0528
680.9806,192.87875,969.0528
670.3611,201.51146,974.68414
663.3303,211.02776,977.47644
662.06964,201.91023,980.25305
690.70825,186.71007,963.35944
705.1148,160.6454,957.60443
678.5763,171.82864,974.68414
662.69434,170.63077,985.7593
649.8287,172.87323,993.9002
631.5961,178.89125,1004.5319
617.8004,183.02023,1012.33704
606.1079,179.5564,1019.9964
598.26434,177.23277,1025.0211
590.698,201.01628,1025.0211
602.30023,204.96455,1017.4596
579.01074,197.03908,1032.435
584.30035,180.7509,1032.435
572.42224,177.07646,1039.7003
560.4616,173.3765,1046.8158
559.05664,177.8548,1046.8158
544.1909,182.76413,1053.7805
532.16406,178.72496,1060.5936
511.9499,171.93611,1071.6088
492.90393,174.36421,1080.1124
492.83585,161.14082,1082.1952
478.53705,162.84758,1088.3396
471.76794,169.0137,1090.3529
455.28397,163.10822,1098.2314
446.99802,160.13974,1102.0653
430.3408,154.17218,1109.5214
436.95068,148.69562,1107.684
438.7036,143.44139,1107.684
426.03772,139.30006,1113.143
424.3354,144.4026,1113.143
445.32605,151.54578,1103.9559
457.83542,155.80275,1098.2314
459.67212,150.2974,1098.2314
469.81116,147.39587,1094.3271
483.5025,147.45293,1088.3396
440.24918,165.71686,1103.9559
419.49783,157.90572,1113.143
402.77554,151.61118,1120.1722
381.72818,143.68861,1128.5553
360.52814,135.70857,1136.487
343.4638,129.2853,1142.5051
340.80945,136.12859,1142.5051
347.0099,145.08543,1139.5325
367.96683,153.84756,1131.7823
392.92017,164.2806,1121.8849
355.40982,148.59746,1136.487
382.35248,154.49834,1126.9148
390.75027,145.30281,1125.2561
425.85562,166.16028,1109.5214
327.64133,69.15105,1152.3322
326.78793,73.07786,1152.3322
325.57684,78.29713,1152.3322
323.9458,84.79288,1152.3322
321.44482,93.82935,1152.3322
323.49048,102.913246,1150.9834
322.2322,106.7878,1150.9834
300.31717,99.52516,1157.5424
282.69824,93.68625,1162.4563
282.69824,93.68625,1162.4563
284.51538,88.01366,1162.4563
286.5457,81.16027,1162.4563
287.49896,77.715805,1162.4563
291.39825,61.50169,1162.4563
294.0137,47.44845,1162.4563
290.63925,64.99412,1162.4563
316.29587,77.404884,1154.9742
307.3105,75.20595,1157.5424
305.74493,81.337,1157.5424
312.94733,89.99202,1154.9742
309.5054,101.19791,1154.9742
306.55075,109.823654,1154.9742
297.8422,106.703766,1157.5424
289.3107,88.23058,1161.2556
298.1877,90.9378,1158.7987
